Random waveform, supplied seed
Total number of intervals = 180 (5031, 54838, 74868, 30015, 40743, 23648, 97712, 53672, 55395, 29425, 15173, 82475, 90555, 47944, 28313, 28504, 22886, 35717, 14828, 81704, 55771, 85226, 75020, 12441, 56208, 17446, 86943, 49138, 49839, 47752, 27181, 6170, 7187, 99387, 91970, 79658, 59230, 78081, 64242, 37702, 40686, 30376, 38416, 65892, 39560, 10016, 55224, 19982, 48114, 36283, 23315, 11150, 98724, 56880, 13467, 99368, 46206, 71651, 22741, 56654, 99570, 23047, 70008, 42943, 46704, 75970, 21917, 82027, 81583, 14259, 7821, 17727, 65559, 41133, 28693, 53141, 54512, 14835, 98446, 38117, 77994, 30209, 68315, 91940, 49308, 46880, 92540, 49396, 97841, 35404, 80451, 87228, 75554, 57964, 83546, 55468, 34203, 37629, 34577, 47426, 58845, 66993, 10977, 51529, 48344, 5902, 71602, 41886, 47456, 93939, 16890, 45689, 32790, 44044, 28149, 39739, 72475, 93882, 6692, 50406, 83055, 55609, 16968, 43031, 17236, 82183, 42212, 12244, 61777, 36984, 29093, 41715, 34838, 63574, 24401, 32025, 98971, 23657, 67877, 53849, 79536, 17081, 39024, 26125, 33388, 20979, 95865, 73949, 60987, 54175, 51484, 39771, 32864, 42033, 43808, 45785, 35582, 38504, 15320, 74264, 43890, 5962, 38365, 55971, 23217, 87681, 91728, 96668, 80475, 27150, 53444, 23737, 87776, 82175, 98548, 37704, 64701, 69089, 89785, 16676)
Average QPS expected = 50230
Timestamp start: 1622102956842
Timestamp end: 1622104757225

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      336.7   228.8    63.8   119.8   140.8   302.9   379.6   428.1   465.6   512.3   573.5   665.3   866.8  1364.0  7064.3  96674.0    96668
read      341.6   219.7    63.8   116.9   137.2   307.8   389.7   439.4   478.3   525.7   585.8   679.9   906.8  1339.6  6803.1  80430.1    80475
read      337.5   254.2    63.8   118.7   140.8   311.7   389.4   432.7   463.9   500.1   545.6   620.0   884.7  1920.0  7941.3  27191.0    27150
read      349.0   225.6    63.8   115.8   136.6   318.1   406.5   457.8   494.0   535.8   588.2   672.4   920.6  1484.3  6329.6  53374.0    53444
read      329.2   261.2    68.9   120.1   141.7   303.1   378.7   421.2   451.4   485.8   528.4   590.6   782.3  3095.3  8481.8  23685.8    23737
read      341.9   235.3    63.8   118.2   139.0   306.7   386.3   436.2   475.2   524.4   586.7   681.1   905.1  1375.4  8065.2  87840.6    87776
read      343.7   241.2    63.8   117.5   138.1   307.9   388.1   438.0   477.9   527.1   588.6   685.2   920.8  1707.2  7390.6  82218.7    82175
read      335.1   223.5    63.8   120.1   141.2   301.8   377.5   425.3   462.9   509.2   570.9   663.1   861.4  1317.2  7914.8  98324.8    98548
read      343.5   235.5    63.8   115.5   136.3   316.0   397.3   444.4   478.3   517.6   567.1   644.0   887.7  1683.1  7716.2  37822.4    37704
read      408.1   366.5    68.9   118.3   140.8   339.2   442.3   508.8   560.1   624.3   720.0   925.7  1514.6  2707.7 12111.0  64617.9    64701
read      345.2   236.7    63.8   115.4   135.4   311.3   395.1   447.5   487.2   533.9   591.1   681.3   924.1  1436.5  8230.9  69054.4    69089
read      340.4   240.6    68.9   118.7   139.4   305.9   384.0   433.1   471.7   521.1   583.8   679.3   893.2  1383.4  7736.5  89713.8    89785
read      306.4   236.7    68.9   120.5   139.4   289.5   354.9   388.9   413.0   441.0   475.8   532.7   685.0  2043.3  8043.9  16685.4    16676

Total QPS = 50228.4 (90411120 / 1800.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 22331546887 bytes :   11.8 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.95%,49.75%,100.00%
